Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Quantity,Shipping Charge,Shipping Description,Price_per_item,Profit_percent,Total_Cost_Price,Total_Sale_price,Final_Price
9496,US-2016-123610,5/12/2016,5/16/2016,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691,West,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,6,10,Shipping within 10 Days,20.0,20,120.0,144.0,154.0
9497,US-2016-123610,5/12/2016,5/16/2016,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691,West,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,1,10,Shipping within 10 Days,8.67,20,8.67,10.404,20.404
9498,CA-2017-118213,11/5/2017,11/7/2017,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",1,20,Shipping within 2 days,4.41,5,4.41,4.6305000000000005,24.6305
9499,CA-2017-118213,11/5/2017,11/7/2017,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,3,20,Shipping within 2 days,55.98,5,167.94,176.337,196.337
9500,CA-2017-118213,11/5/2017,11/7/2017,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,10,20,Shipping within 2 days,6.779999999999999,5,67.8,71.19,91.19
9501,CA-2016-149237,5/26/2016,5/30/2016,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,3,10,Shipping within 10 Days,8.98,20,26.94,32.328,42.328
9502,US-2015-158589,11/20/2015,11/24/2015,Standard Class,KW-16570,Kelly Williams,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,3,10,Shipping within 10 Days,10.68,20,32.04,38.448,48.448
9503,CA-2016-101329,4/22/2016,4/29/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,9,10,Shipping within 10 Days,3.5700000000000003,20,32.13,38.556000000000004,48.556000000000004
9504,CA-2016-101329,4/22/2016,4/29/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440,East,OFF-AR-10003190,Office Supplies,Art,Newell 32,1,10,Shipping within 10 Days,2.88,20,2.88,3.456,13.456
9505,CA-2016-113607,10/14/2016,10/18/2016,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,TEC-PH-10004094,Technology,Phones,Motorola L703CM,7,10,Shipping within 10 Days,155.99,10,1091.93,1201.123,1211.123
9506,CA-2016-113607,10/14/2016,10/18/2016,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,2,10,Shipping within 10 Days,55.98,10,111.96,123.15599999999999,133.156
9507,CA-2014-149104,4/5/2014,4/7/2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,2,15,Shipping within a week,13.35,20,26.7,32.04,47.04
9508,CA-2014-149104,4/5/2014,4/7/2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",5,15,Shipping within a week,8.040000000000001,20,40.2,48.24,63.24
9509,CA-2014-149104,4/5/2014,4/7/2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",3,15,Shipping within a week,4.63,20,13.89,16.668,31.668
9510,CA-2014-149104,4/5/2014,4/7/2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,6,15,Shipping within a week,114.97000000000001,20,689.82,827.7840000000001,842.7840000000001
9511,CA-2016-105263,8/6/2016,8/11/2016,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",9,10,Shipping within 10 Days,4.260000000000001,20,38.34,46.008,56.008
9512,CA-2014-130575,12/14/2014,12/16/2014,First Class,CS-11845,Cari Sayre,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,3,20,Shipping within 2 days,3.0879999999999996,10,9.264,10.190399999999999,30.190399999999997
9513,CA-2017-142461,5/30/2017,6/3/2017,Second Class,KT-16480,Kean Thornton,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1,15,Shipping within a week,204.6664,20,204.6664,245.59968,260.59968000000003
9514,CA-2016-125220,10/14/2016,10/19/2016,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Appleton,Wisconsin,54915,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,5,10,Shipping within 10 Days,329.95,20,1649.75,1979.7,1989.7
9515,CA-2014-100293,3/14/2014,3/18/2014,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,6,10,Shipping within 10 Days,15.176,5,91.056,95.6088,105.6088
9516,CA-2014-154165,2/17/2014,2/24/2014,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,14,10,Shipping within 10 Days,3.872,20,54.208,65.0496,75.0496
9517,CA-2015-123939,8/24/2015,8/26/2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",3,15,Shipping within a week,8.994,20,26.982,32.3784,47.3784
9518,CA-2015-123939,8/24/2015,8/26/2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,3,15,Shipping within a week,2.304,20,6.911999999999999,8.2944,23.2944
9519,CA-2015-123939,8/24/2015,8/26/2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,3,15,Shipping within a week,145.168,20,435.504,522.6048000000001,537.6048000000001
9520,US-2017-104451,5/8/2017,5/12/2017,Second Class,MM-18055,Michelle Moray,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,4,15,Shipping within a week,20.27,20,81.08,97.29599999999999,112.29599999999999
9521,CA-2016-101189,2/4/2016,2/9/2016,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,2,10,Shipping within 10 Days,46.51,10,93.02,102.322,112.322
9522,CA-2014-169446,12/19/2014,12/25/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,3,10,Shipping within 10 Days,107.992,20,323.976,388.7712,398.7712
9523,CA-2014-169446,12/19/2014,12/25/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,3,10,Shipping within 10 Days,5.184,20,15.552,18.662399999999998,28.662399999999998
9524,CA-2014-169446,12/19/2014,12/25/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",3,10,Shipping within 10 Days,10.863999999999999,20,32.592,39.1104,49.1104
9525,CA-2017-156958,12/5/2017,12/6/2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,5,20,Shipping within 2 days,16.784,5,83.91999999999999,88.11599999999999,108.11599999999999
9526,CA-2017-156958,12/5/2017,12/6/2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,5,20,Shipping within 2 days,39.980000000000004,5,199.90000000000003,209.89500000000004,229.89500000000004
9527,CA-2017-156958,12/5/2017,12/6/2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,3,20,Shipping within 2 days,10.392,5,31.176,32.7348,52.7348
9528,CA-2017-156958,12/5/2017,12/6/2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,6,20,Shipping within 2 days,28.792,5,172.752,181.3896,201.3896
9529,CA-2017-156958,12/5/2017,12/6/2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,2,20,Shipping within 2 days,4.648,5,9.296,9.7608,29.7608
9530,CA-2017-101637,3/24/2017,3/25/2017,Same Day,AC-10615,Ann Chong,Corporate,United States,Beaumont,Texas,77705,Central,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,2,30,Delivery on Same Day,6.384,10,12.768,14.0448,44.0448
9531,CA-2017-111759,7/8/2017,7/12/2017,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Seattle,Washington,98103,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,2,10,Shipping within 10 Days,26.38,5,52.76,55.397999999999996,65.398
9532,CA-2017-102729,10/26/2017,10/31/2017,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Dallas,Texas,75217,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",2,10,Shipping within 10 Days,27.808,5,55.616,58.3968,68.3968
9533,CA-2016-116596,10/27/2016,10/31/2016,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",14,10,Shipping within 10 Days,30.546,20,427.644,513.1728,523.1728
9534,CA-2016-116596,10/27/2016,10/31/2016,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",7,10,Shipping within 10 Days,5.8100000000000005,20,40.67,48.804,58.804
9535,CA-2016-116596,10/27/2016,10/31/2016,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,2,10,Shipping within 10 Days,16.74,20,33.48,40.175999999999995,50.175999999999995
9536,CA-2016-116596,10/27/2016,10/31/2016,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,2,10,Shipping within 10 Days,4.864,20,9.728,11.6736,21.6736
9537,CA-2017-124191,6/12/2017,6/14/2017,Second Class,TS-21610,Troy Staebel,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",3,15,Shipping within a week,2.952,20,8.856,10.6272,25.627200000000002
9538,CA-2016-148747,9/25/2016,9/27/2016,First Class,AS-10045,Aaron Smayling,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",2,20,Shipping within 2 days,238.833,10,477.666,525.4326,545.4326
9539,US-2017-169488,9/7/2017,9/9/2017,First Class,AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,5,20,Shipping within 2 days,3.38,20,16.9,20.279999999999998,40.28
9540,US-2017-169488,9/7/2017,9/9/2017,First Class,AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,2,20,Shipping within 2 days,19.98,20,39.96,47.952,67.952
9541,CA-2015-135727,5/11/2015,5/16/2015,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Phoenix,Arizona,85023,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,7,15,Shipping within a week,27.424,5,191.968,201.5664,216.5664
9542,CA-2015-135251,8/6/2015,8/10/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,3,10,Shipping within 10 Days,11.840000000000002,10,35.52,39.072,49.072
9543,CA-2015-135251,8/6/2015,8/10/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,5,10,Shipping within 10 Days,1.246,10,6.23,6.853000000000001,16.853
9544,CA-2015-135251,8/6/2015,8/10/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,2,10,Shipping within 10 Days,28.352,10,56.704,62.3744,72.37440000000001
9545,CA-2015-135251,8/6/2015,8/10/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,3,10,Shipping within 10 Days,123.0664,10,369.1992,406.11912,416.11912
9546,CA-2014-166590,10/29/2014,11/2/2014,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2,10,Shipping within 10 Days,0.99,10,1.98,2.178,12.178
9547,CA-2014-166590,10/29/2014,11/2/2014,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",2,10,Shipping within 10 Days,37.94,10,75.88,83.46799999999999,93.46799999999999
9548,CA-2016-131744,6/18/2016,6/20/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,2,15,Shipping within a week,3.424,10,6.848,7.5328,22.5328
9549,CA-2016-131744,6/18/2016,6/20/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2,15,Shipping within a week,2.313,10,4.626,5.0886000000000005,20.0886
9550,CA-2016-131744,6/18/2016,6/20/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,3,15,Shipping within a week,151.20000000000002,10,453.6,498.96000000000004,513.96
9551,CA-2015-160864,5/3/2015,5/6/2015,First Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123,West,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,3,20,Shipping within 2 days,4.6160000000000005,5,13.848000000000003,14.540400000000002,34.540400000000005
9552,CA-2015-147690,11/10/2015,11/14/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,6,10,Shipping within 10 Days,96.264,20,577.584,693.1007999999999,703.1007999999999
9553,CA-2015-163923,5/30/2015,6/3/2015,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Springfield,Virginia,22153,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,4,10,Shipping within 10 Days,37.99,5,151.96,159.55800000000002,169.55800000000002
9554,CA-2016-125724,9/22/2016,9/27/2016,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Broomfield,Colorado,80020,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,7,10,Shipping within 10 Days,9.776,10,68.432,75.2752,85.2752
9555,CA-2015-111612,11/28/2015,12/2/2015,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",5,10,Shipping within 10 Days,14.224,20,71.12,85.34400000000001,95.34400000000001
9556,CA-2015-111612,11/28/2015,12/2/2015,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,2,10,Shipping within 10 Days,1.504,20,3.008,3.6096,13.6096
9557,CA-2015-156853,12/3/2015,12/5/2015,Second Class,HP-14815,Harold Pawlan,Home Office,United States,Concord,New Hampshire,3301,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,7,15,Shipping within a week,26.38,5,184.66,193.893,208.893
9558,CA-2014-103086,10/17/2014,10/19/2014,Second Class,EB-14170,Evan Bailliet,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,2,15,Shipping within a week,2.656,20,5.312,6.3744000000000005,21.3744
9559,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,5,20,Shipping within 2 days,26.504,20,132.52,159.024,179.024
9560,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,5,20,Shipping within 2 days,39.128,20,195.64,234.76799999999997,254.76799999999997
9561,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",2,20,Shipping within 2 days,25.984,20,51.968,62.3616,82.36160000000001
9562,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),3,20,Shipping within 2 days,143.992,20,431.976,518.3712,538.3712
9563,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,3,20,Shipping within 2 days,74.979,20,224.937,269.9244,289.9244
9564,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496,2,20,Shipping within 2 days,3.0,20,6.0,7.2,27.2
